0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.49,0.314,0.448,0.312,0.224,0.314,0.172,0.162,0.192,0.208,0.208,0.228,0.188,0.254,0.224,0.292,0.202,0.356,0.22,0.2
0.512,0.332,0.242,0.302,0.218,0.23,0.166,0.11,0.17,0.17,0.192,0.23,0.192,0.252,0.234,0.262,0.202,0.366,0.22,0.2
0.482,0.256,0.218,0.222,0.21,0.196,0.132,0.084,0.158,0.14,0.168,0.226,0.224,0.258,0.264,0.234,0.2,0.356,0.19,0.2
0.734,0.214,0.182,0.216,0.186,0.242,0.15,0.164,0.196,0.158,0.234,0.178,0.2,0.182,0.19,0.212,0.2,0.162,0.22,0.2
0.67,0.758,0.274,0.18,0.21,0.21,0.154,0.234,0.202,0.152,0.204,0.15,0.204,0.218,0.172,0.202,0.204,0.184,0.228,0.196
0.674,0.74,0.754,0.164,0.246,0.234,0.14,0.232,0.198,0.118,0.204,0.168,0.25,0.222,0.22,0.162,0.2,0.162,0.212,0.196
0.644,0.618,0.658,0.742,0.262,0.242,0.19,0.186,0.194,0.074,0.214,0.182,0.23,0.24,0.244,0.176,0.198,0.126,0.26,0.198
0.672,0.59,0.616,0.644,0.814,0.248,0.122,0.186,0.19,0.05,0.188,0.174,0.276,0.23,0.202,0.184,0.208,0.084,0.25,0.198
0.626,0.55,0.61,0.628,0.748,0.85,0.12,0.206,0.208,0.066,0.186,0.148,0.218,0.22,0.218,0.196,0.208,0.118,0.212,0.214
0.678,0.576,0.584,0.638,0.73,0.768,0.85,0.178,0.198,0.056,0.216,0.152,0.238,0.218,0.236,0.166,0.196,0.126,0.236,0.192
0.688,0.628,0.566,0.572,0.676,0.732,0.812,0.778,0.206,0.09,0.204,0.16,0.224,0.206,0.3,0.182,0.208,0.128,0.21,0.184
0.662,0.63,0.546,0.56,0.708,0.72,0.78,0.714,0.758,0.066,0.206,0.164,0.232,0.242,0.286,0.168,0.2,0.098,0.21,0.196
0.668,0.574,0.558,0.598,0.716,0.676,0.784,0.706,0.688,0.836,0.192,0.18,0.23,0.248,0.312,0.196,0.196,0.114,0.21,0.194
0.668,0.63,0.588,0.576,0.65,0.672,0.778,0.718,0.638,0.784,0.782,0.178,0.238,0.252,0.29,0.216,0.19,0.132,0.202,0.184
0.638,0.58,0.584,0.576,0.618,0.598,0.71,0.63,0.592,0.732,0.286,0.176,0.22,0.232,0.286,0.196,0.2,0.11,0.222,0.208
0.602,0.556,0.538,0.564,0.568,0.6,0.684,0.628,0.484,0.332,0.302,0.156,0.216,0.228,0.234,0.226,0.194,0.128,0.22,0.208
0.626,0.562,0.552,0.542,0.556,0.596,0.682,0.63,0.322,0.296,0.332,0.162,0.214,0.208,0.184,0.2,0.194,0.104,0.206,0.212
0.628,0.512,0.492,0.548,0.576,0.614,0.674,0.352,0.324,0.246,0.28,0.138,0.216,0.212,0.228,0.206,0.2,0.126,0.206,0.202
0.582,0.51,0.524,0.546,0.558,0.612,0.326,0.352,0.288,0.198,0.294,0.156,0.208,0.212,0.204,0.198,0.196,0.128,0.178,0.202
0.614,0.494,0.488,0.544,0.548,0.34,0.346,0.278,0.268,0.194,0.254,0.156,0.204,0.206,0.2,0.202,0.198,0.134,0.192,0.202
0.588,0.514,0.472,0.506,0.304,0.306,0.208,0.288,0.246,0.204,0.278,0.152,0.212,0.208,0.208,0.178,0.196,0.126,0.204,0.202
0.576,0.522,0.506,0.344,0.312,0.212,0.152,0.276,0.218,0.132,0.186,0.18,0.202,0.224,0.214,0.176,0.2,0.134,0.19,0.202
0.564,0.498,0.328,0.258,0.268,0.172,0.092,0.256,0.202,0.13,0.248,0.152,0.204,0.21,0.218,0.18,0.2,0.144,0.188,0.2
0.61,0.322,0.28,0.246,0.236,0.164,0.1,0.188,0.184,0.144,0.214,0.154,0.208,0.2,0.204,0.172,0.2,0.156,0.184,0.202
0.768,0.146,0.2,0.208,0.192,0.196,0.202,0.126,0.2,0.124,0.24,0.21,0.206,0.208,0.154,0.25,0.216,0.182,0.168,0.196
0.712,0.83,0.248,0.202,0.198,0.202,0.246,0.082,0.198,0.118,0.188,0.212,0.198,0.186,0.17,0.236,0.196,0.226,0.168,0.194
0.688,0.772,0.77,0.166,0.18,0.2,0.196,0.09,0.208,0.172,0.264,0.268,0.202,0.196,0.224,0.318,0.212,0.222,0.176,0.192
0.67,0.748,0.688,0.732,0.21,0.214,0.208,0.058,0.208,0.174,0.246,0.238,0.2,0.204,0.186,0.316,0.226,0.254,0.17,0.192
0.68,0.75,0.67,0.704,0.778,0.2,0.2,0.038,0.194,0.172,0.16,0.204,0.194,0.242,0.224,0.288,0.222,0.254,0.174,0.186
0.648,0.696,0.682,0.62,0.672,0.666,0.196,0.06,0.204,0.198,0.184,0.218,0.196,0.25,0.14,0.304,0.2,0.202,0.172,0.198
0.664,0.746,0.678,0.658,0.676,0.572,0.868,0.04,0.204,0.206,0.22,0.198,0.198,0.234,0.186,0.304,0.21,0.266,0.138,0.178
0.668,0.768,0.624,0.638,0.698,0.574,0.808,0.834,0.16,0.206,0.188,0.224,0.194,0.282,0.136,0.284,0.208,0.242,0.17,0.194
0.686,0.726,0.658,0.656,0.672,0.562,0.764,0.772,0.82,0.18,0.208,0.244,0.202,0.218,0.132,0.274,0.212,0.184,0.156,0.194
0.624,0.724,0.65,0.592,0.614,0.566,0.732,0.726,0.726,0.712,0.164,0.272,0.188,0.216,0.186,0.322,0.194,0.196,0.146,0.18
0.67,0.714,0.666,0.616,0.64,0.568,0.784,0.754,0.702,0.628,0.828,0.268,0.2,0.174,0.168,0.378,0.212,0.2,0.18,0.188
0.61,0.674,0.622,0.59,0.608,0.446,0.648,0.702,0.668,0.574,0.35,0.286,0.19,0.19,0.202,0.264,0.206,0.204,0.174,0.19
0.58,0.598,0.594,0.572,0.536,0.392,0.604,0.652,0.58,0.292,0.34,0.22,0.198,0.188,0.222,0.228,0.204,0.176,0.2,0.186
0.586,0.69,0.6,0.542,0.568,0.408,0.634,0.66,0.28,0.302,0.344,0.196,0.2,0.214,0.202,0.276,0.206,0.206,0.182,0.192
0.574,0.662,0.63,0.536,0.562,0.392,0.64,0.352,0.254,0.288,0.338,0.192,0.198,0.226,0.214,0.286,0.212,0.212,0.206,0.186
0.566,0.612,0.574,0.528,0.524,0.398,0.322,0.316,0.21,0.258,0.292,0.208,0.196,0.25,0.2,0.264,0.204,0.192,0.202,0.192
0.588,0.63,0.566,0.52,0.514,0.26,0.326,0.328,0.202,0.23,0.248,0.204,0.222,0.228,0.208,0.222,0.202,0.194,0.204,0.196
0.588,0.638,0.556,0.528,0.346,0.232,0.312,0.3,0.21,0.238,0.24,0.206,0.218,0.206,0.202,0.232,0.2,0.192,0.188,0.198
0.584,0.638,0.57,0.342,0.296,0.232,0.274,0.236,0.172,0.25,0.234,0.2,0.238,0.21,0.158,0.25,0.2,0.158,0.19,0.2
0.61,0.63,0.348,0.33,0.274,0.204,0.188,0.21,0.164,0.216,0.212,0.198,0.24,0.216,0.142,0.192,0.2,0.17,0.186,0.2
0.538,0.3,0.246,0.262,0.258,0.192,0.13,0.218,0.154,0.206,0.194,0.196,0.25,0.22,0.172,0.154,0.2,0.138,0.198,0.2
